href,title,date,intro
http://www.livemint.com/Companies/I9zOulsXPb2kcVSzTenbdJ/How-Infosyss-20-billion-revenue-target-by-202021-is-hurti.html,Infosys weighed down by $20 billion revenue target set by Vishal Sikka ,"Tue, Apr 18 2017. 02 34 AM","Vishal Sikka’s ambitious revenue target, which Infosys is struggling to keep pace with, seems to have done more harm than good"
http://www.livemint.com/Industry/KUE7JGODJlGgYdmQ2VX5KM/Making-predictions-with-Big-Data.html,Making predictions with Big Data,"Fri, Apr 21 2017. 01 12 AM","Technology is playing a ubiquitous role in our daily lives—whether it’s policing a city, speeding up financial transactions or transforming supply chains"
http://www.livemint.com/Industry/8SLYfe8DQr8qLUNAYsn58L/Nasscom-hopes-to-overcome-US-Australia-visa-curbs.html,"Nasscom hopes to overcome US, Australia visa curbs","Thu, Apr 20 2017. 11 20 PM","Nasscom president R. Chandrashekhar says US, Australia visa curbs are operational concerns for Indian IT companies and the industry will soon overcome them"
http://www.livemint.com/Industry/OWeeqJSiHwcDFrOH9kJQoN/Govt-IT-data-on-cloud-system-must-be-stored-within-India-Me.html,Govt IT data on cloud system must be stored within India: Meity,"Thu, Apr 20 2017. 11 13 PM","Meity has empanelled 11 companies for providing cloud computing services to government departments which include Microsoft , IBM India  and  BSNL"
http://www.livemint.com/Companies/6AAYRp8Ffn3CYRQBpIbYsL/ShopClues-bets-on-fashion-segment-to-drive-growth.html,ShopClues bets on  fashion segment to drive growth,"Fri, Apr 21 2017. 11 00 PM",ShopClues has launched a dedicated television marketing campaign for the category and aims to double sales from fashion over 10 months
http://www.livemint.com/Companies/uoj2t79xZJDpO5LWpHIq2L/KKR-said-to-be-in-advanced-talks-to-acquire-diagnostics-firm.html,KKR said to be in advanced talks to buy diagnostics firm SRL,"Sat, Apr 22 2017. 05 01 PM","KKR ’s deal could value New Delhi-based medical-diagnostics company SRL Ltd at about Rs5,000 crore "
http://www.livemint.com/Companies/sAOesy1LFN3Z66UjHZiK1M/Abbott-withdraws-2-stent-types-from-India-following-NPPAs-m.html,Abbott withdraws 2 stent types from India following NPPA’s move to cap prices,"Sat, Apr 22 2017. 10 38 AM",Abbott has decided to withdraw two types of stents from the Indian market in the wake of drug price regulator NPPA’s move to cap the prices
http://www.livemint.com/Companies/EseGEAQFgZa0pAjrQ8FPhK/HUL-counters-Amul-with-new-ad-to-defend-frozen-desserts.html,HUL counters Amul with new ad to defend frozen desserts,"Fri, Apr 21 2017. 11 06 PM","Ad, which stresses the use of milk in HUL’s products, is seen as a response to a campaign by GCMMF, which owns Amul brand, that claimed frozen desserts contain hydrogenated vegetable oil"
http://www.livemint.com/Companies/oDsH7fRPiOwj8SkFZhdfPI/Cyrus-Mistrys-family-firms-challenge-NCLT-order-on-maintain.html,Cyrus Mistry’s family firms challenge NCLT order on maintainability at NCLAT ,"Fri, Apr 21 2017. 03 07 PM","Cyrus Mistry’s investment firms filed a petition at NCLAT on 19 April, challenging the 6 March order of NCLT declaring the main petition non-maintainable"
http://www.livemint.com/Industry/0eXiDa4cu92HpPI4bxDenJ/Finance-ministry-in-talks-with-PSBs-to-get-a-fix-on-growth-p.html,"Finance ministry in talks with PSBs to get a fix on growth plans, funding","Sun, Apr 23 2017. 12 38 PM",The finance ministry has initiated detailed discussions with select public sector banks to assess their growth blueprint over the next three years 
http://www.livemint.com/Money/A5zgbPsz1o1gNj5Cv1QoyL/HDFC-Bank-defies-a-challenging-environment.html,HDFC Bank defies a challenging environment,"Sat, Apr 22 2017. 12 18 AM","HDFC Bank reported a net profit of Rs3,990.1 crore for March quarter, an 18.3% increase from the previous year, against a tepid 15% rise in the December quarter"
http://www.livemint.com/Industry/Q20gy9h6tzZ74RjldRbtqK/HDFC-Bank-headcount-falls-for-2nd-quarter-down-by-6100-in.html,"HDFC Bank headcount falls for 2nd quarter, down by 6,100 in Q4","Fri, Apr 21 2017. 09 35 PM","HDFC Bank’s staff strength came down from 90,421 to 84,325 owing to increased digitalisation in the March quarter and it expects the trend to continue"
http://www.livemint.com/Companies/OeQN4QZK0cvMqa4N8bis8N/HDFC-Bank-Q4-profit-rises-18-to-Rs3990-crore-bad-loans-st.html,"HDFC Bank profit rises 18.25% in Q4, beats estimates","Fri, Apr 21 2017. 01 42 PM","HDFC Bank’s net profit rose to Rs3,990.09 crore in the fourth quarter from Rs3,374.22 crore reported a year ago"
http://www.livemint.com/Industry/m9S8uI8tDR1bh3nZ2DLUQI/What-the-IMF-global-financial-stability-report-says-about-In.html,What the IMF global financial stability report says about India,"Fri, Apr 21 2017. 05 01 AM",IMF’s Global Financial Stability Report says India will be among the countries that will see the greatest deterioration in corporate balance sheets
http://www.livemint.com/Companies/6AAYRp8Ffn3CYRQBpIbYsL/ShopClues-bets-on-fashion-segment-to-drive-growth.html,ShopClues bets on  fashion segment to drive growth,"Fri, Apr 21 2017. 11 00 PM",ShopClues has launched a dedicated television marketing campaign for the category and aims to double sales from fashion over 10 months
http://www.livemint.com/Companies/uoj2t79xZJDpO5LWpHIq2L/KKR-said-to-be-in-advanced-talks-to-acquire-diagnostics-firm.html,KKR said to be in advanced talks to buy diagnostics firm SRL,"Sat, Apr 22 2017. 05 01 PM","KKR ’s deal could value New Delhi-based medical-diagnostics company SRL Ltd at about Rs5,000 crore "
http://www.livemint.com/Companies/sAOesy1LFN3Z66UjHZiK1M/Abbott-withdraws-2-stent-types-from-India-following-NPPAs-m.html,Abbott withdraws 2 stent types from India following NPPA’s move to cap prices,"Sat, Apr 22 2017. 10 38 AM",Abbott has decided to withdraw two types of stents from the Indian market in the wake of drug price regulator NPPA’s move to cap the prices
http://www.livemint.com/Companies/EseGEAQFgZa0pAjrQ8FPhK/HUL-counters-Amul-with-new-ad-to-defend-frozen-desserts.html,HUL counters Amul with new ad to defend frozen desserts,"Fri, Apr 21 2017. 11 06 PM","Ad, which stresses the use of milk in HUL’s products, is seen as a response to a campaign by GCMMF, which owns Amul brand, that claimed frozen desserts contain hydrogenated vegetable oil"
http://www.livemint.com/Companies/oDsH7fRPiOwj8SkFZhdfPI/Cyrus-Mistrys-family-firms-challenge-NCLT-order-on-maintain.html,Cyrus Mistry’s family firms challenge NCLT order on maintainability at NCLAT ,"Fri, Apr 21 2017. 03 07 PM","Cyrus Mistry’s investment firms filed a petition at NCLAT on 19 April, challenging the 6 March order of NCLT declaring the main petition non-maintainable"
http://www.livemint.com/Industry/o1XkNF6icfWF792xrQgnAL/How-important-is-the-Indian-market-for-the-likes-of-Snapchat.html,How important is the Indian market for the likes of Snapchat?,"Thu, Apr 20 2017. 09 20 AM",Judging India’s market potential by headline poverty or per capita income numbers can be a costly mistake
http://www.livemint.com/Companies/I9zOulsXPb2kcVSzTenbdJ/How-Infosyss-20-billion-revenue-target-by-202021-is-hurti.html,Infosys weighed down by $20 billion revenue target set by Vishal Sikka ,"Tue, Apr 18 2017. 02 34 AM","Vishal Sikka’s ambitious revenue target, which Infosys is struggling to keep pace with, seems to have done more harm than good"
http://www.livemint.com/Industry/KUE7JGODJlGgYdmQ2VX5KM/Making-predictions-with-Big-Data.html,Making predictions with Big Data,"Fri, Apr 21 2017. 01 12 AM","Technology is playing a ubiquitous role in our daily lives—whether it’s policing a city, speeding up financial transactions or transforming supply chains"
http://www.livemint.com/Industry/8SLYfe8DQr8qLUNAYsn58L/Nasscom-hopes-to-overcome-US-Australia-visa-curbs.html,"Nasscom hopes to overcome US, Australia visa curbs","Thu, Apr 20 2017. 11 20 PM","Nasscom president R. Chandrashekhar says US, Australia visa curbs are operational concerns for Indian IT companies and the industry will soon overcome them"
http://www.livemint.com/Industry/o1XkNF6icfWF792xrQgnAL/How-important-is-the-Indian-market-for-the-likes-of-Snapchat.html,How important is the Indian market for the likes of Snapchat?,"Thu, Apr 20 2017. 09 20 AM",Judging India’s market potential by headline poverty or per capita income numbers can be a costly mistake
http://www.livemint.com/Companies/I9zOulsXPb2kcVSzTenbdJ/How-Infosyss-20-billion-revenue-target-by-202021-is-hurti.html,Infosys weighed down by $20 billion revenue target set by Vishal Sikka ,"Tue, Apr 18 2017. 02 34 AM","Vishal Sikka’s ambitious revenue target, which Infosys is struggling to keep pace with, seems to have done more harm than good"
http://www.livemint.com/Industry/KUE7JGODJlGgYdmQ2VX5KM/Making-predictions-with-Big-Data.html,Making predictions with Big Data,"Fri, Apr 21 2017. 01 12 AM","Technology is playing a ubiquitous role in our daily lives—whether it’s policing a city, speeding up financial transactions or transforming supply chains"
http://www.livemint.com/Industry/8SLYfe8DQr8qLUNAYsn58L/Nasscom-hopes-to-overcome-US-Australia-visa-curbs.html,"Nasscom hopes to overcome US, Australia visa curbs","Thu, Apr 20 2017. 11 20 PM","Nasscom president R. Chandrashekhar says US, Australia visa curbs are operational concerns for Indian IT companies and the industry will soon overcome them"
http://www.livemint.com/Industry/mIxk76Xm7lzsbLaOjeIdoK/Oil-companies-to-set-up-more-plants-in-Jammu-and-Kashmir.html,Oil companies to set up more plants in Jammu and Kashmir,"Sat, Apr 22 2017. 08 23 PM",Dharmendra Pradhan informs CM Mehbooba Mufti that oil and gas companies under the oil ministry will recruit from engineering colleges in Jammu and Kashmir
http://www.livemint.com/Industry/0IM4UPDSJz5GDqnvt4bDcI/Merger-of-oil-PSUs-will-hurt-consumers-harm-Indias-energy.html,"Merger of oil PSUs will hurt consumers, harm India’s energy security","Fri, Apr 21 2017. 10 04 AM","A single energy behemoth, created after the merger of oil PSUs, would have too much power over India’s energy strategy, says report"
http://www.livemint.com/Politics/kLTmAS9MdEP7isqPsAp7IN/Oil-marketing-firms-working-to-boost-digital-payments-Dharm.html,Oil marketing firms working to boost digital payments: Dharmendra Pradhan,"Fri, Apr 21 2017. 11 48 PM","Oil minister says a three-pronged strategy has been adopted—rapid expansion of digital payment infrastructure, spreading awareness, and incentivizing consumers "
http://www.livemint.com/Industry/YZFuGcfjSrgSn8lWlnKiiM/Homedelivered-petroleum-may-be-reality-soon.html,Petroleum products may be delivered home soon: Oil ministry,"Fri, Apr 21 2017. 06 02 PM","Oil ministry considering plan for home delivery of petroleum products, based on pre-booking, to cut long queues at fuel stations"
http://www.livemint.com/Industry/o5rTmASGpUmWY8QUVL9juI/Northern-India-can-be-a-hub-of-renewable-energy-says-study.html,"Northern India can be a hub of renewable energy, says study","Fri, Apr 21 2017. 07 55 PM","The study by CII stressed that the ecosystem of renewable energy is still fraught with constraints, particularly with respect to state policies"
http://www.livemint.com/Industry/mIxk76Xm7lzsbLaOjeIdoK/Oil-companies-to-set-up-more-plants-in-Jammu-and-Kashmir.html,Oil companies to set up more plants in Jammu and Kashmir,"Sat, Apr 22 2017. 08 23 PM",Dharmendra Pradhan informs CM Mehbooba Mufti that oil and gas companies under the oil ministry will recruit from engineering colleges in Jammu and Kashmir
http://www.livemint.com/Industry/0IM4UPDSJz5GDqnvt4bDcI/Merger-of-oil-PSUs-will-hurt-consumers-harm-Indias-energy.html,"Merger of oil PSUs will hurt consumers, harm India’s energy security","Fri, Apr 21 2017. 10 04 AM","A single energy behemoth, created after the merger of oil PSUs, would have too much power over India’s energy strategy, says report"
http://www.livemint.com/Politics/kLTmAS9MdEP7isqPsAp7IN/Oil-marketing-firms-working-to-boost-digital-payments-Dharm.html,Oil marketing firms working to boost digital payments: Dharmendra Pradhan,"Fri, Apr 21 2017. 11 48 PM","Oil minister says a three-pronged strategy has been adopted—rapid expansion of digital payment infrastructure, spreading awareness, and incentivizing consumers "
http://www.livemint.com/Industry/YZFuGcfjSrgSn8lWlnKiiM/Homedelivered-petroleum-may-be-reality-soon.html,Petroleum products may be delivered home soon: Oil ministry,"Fri, Apr 21 2017. 06 02 PM","Oil ministry considering plan for home delivery of petroleum products, based on pre-booking, to cut long queues at fuel stations"
http://www.livemint.com/Industry/o5rTmASGpUmWY8QUVL9juI/Northern-India-can-be-a-hub-of-renewable-energy-says-study.html,"Northern India can be a hub of renewable energy, says study","Fri, Apr 21 2017. 07 55 PM","The study by CII stressed that the ecosystem of renewable energy is still fraught with constraints, particularly with respect to state policies"
http://www.livemint.com/Industry/mIxk76Xm7lzsbLaOjeIdoK/Oil-companies-to-set-up-more-plants-in-Jammu-and-Kashmir.html,Oil companies to set up more plants in Jammu and Kashmir,"Sat, Apr 22 2017. 08 23 PM",Dharmendra Pradhan informs CM Mehbooba Mufti that oil and gas companies under the oil ministry will recruit from engineering colleges in Jammu and Kashmir
http://www.livemint.com/Industry/0IM4UPDSJz5GDqnvt4bDcI/Merger-of-oil-PSUs-will-hurt-consumers-harm-Indias-energy.html,"Merger of oil PSUs will hurt consumers, harm India’s energy security","Fri, Apr 21 2017. 10 04 AM","A single energy behemoth, created after the merger of oil PSUs, would have too much power over India’s energy strategy, says report"
http://www.livemint.com/Politics/kLTmAS9MdEP7isqPsAp7IN/Oil-marketing-firms-working-to-boost-digital-payments-Dharm.html,Oil marketing firms working to boost digital payments: Dharmendra Pradhan,"Fri, Apr 21 2017. 11 48 PM","Oil minister says a three-pronged strategy has been adopted—rapid expansion of digital payment infrastructure, spreading awareness, and incentivizing consumers "
http://www.livemint.com/Industry/YZFuGcfjSrgSn8lWlnKiiM/Homedelivered-petroleum-may-be-reality-soon.html,Petroleum products may be delivered home soon: Oil ministry,"Fri, Apr 21 2017. 06 02 PM","Oil ministry considering plan for home delivery of petroleum products, based on pre-booking, to cut long queues at fuel stations"
http://www.livemint.com/Industry/o5rTmASGpUmWY8QUVL9juI/Northern-India-can-be-a-hub-of-renewable-energy-says-study.html,"Northern India can be a hub of renewable energy, says study","Fri, Apr 21 2017. 07 55 PM","The study by CII stressed that the ecosystem of renewable energy is still fraught with constraints, particularly with respect to state policies"
