href,intro,title,date
http://www.livemint.com/Industry/oGc5GhnVJ8OrKsraf8lR9L/Facebooks-Mark-Zuckerberg-says-fake-news-didnt-drive-US-el.html,"Mark Zuckerberg is facing criticism following Donald Trump’s victory, with people arguing that Facebook allowed false information to run rampant ",Facebook’s Mark Zuckerberg says fake news didn’t drive US election,"Fri, Nov 11 2016. 10 28 AM"
http://www.livemint.com/Consumer/YOGFH1gsIlhaDNxYl1lxvO/Facebook-Twitter-contend-with-their-role-in-Donald-Trumps.html,Facebook says it was just one of many ways people received their information – and was one of the many ways people connected with their leaders,"Facebook, Twitter will have to contend with their role in Donald Trump’s victory","Thu, Nov 10 2016. 04 38 PM"
http://www.livemint.com/Industry/ars4XJk85lpsQJKlg4lf1K/IT-pharma-sectors-brace-for-US-poll-aftermath.html,US election results could have implications for India IT and pharma firms that derive sizeable revenue from the country,"IT, pharma sectors brace for US poll aftermath","Wed, Nov 09 2016. 01 41 AM"
http://www.livemint.com/Money/dJKoZ5qKObg92TdK1e8l0L/Tata-Motors-results-JLR-belies-investors-hope-even-as-Tata.html,"Tata Motors Q2 profit stood at Rs848 crore, better than Rs1,740 crore loss in the year-ago period, was about one-third the forecast","Tata Motors results: JLR belies investors hope, even as Tata-Mistry battle rages","Tue, Nov 15 2016. 07 47 AM"
http://www.livemint.com/Money/7WlS7f7eBcGuR7rp8iuYaJ/Reliance-Communicationss-September-quarter-results-hit-by-c.html,"Reliance Communications says September quarter results were impacted by an increase in competitive intensity, migration of CDMA customers to 4G LTE",Reliance Communications’s September quarter results hit by competition,"Tue, Nov 15 2016. 07 47 AM"
http://www.livemint.com/Money/l1g3Qp6kCoFtj11vFCHvFN/Pidilite-Q2-results-Demand-scenario-challenging-spike-in-i.html,"While Fevicol maker Pidilite’s consumer and bazaar margins fell, industrial business saw improvement due to lower input costs, superior product mix",Pidilite Q2 results: Demand scenario challenging; spike in input cost risk,"Tue, Nov 15 2016. 07 46 AM"
http://www.livemint.com/Money/IQsABakIUyjhNEyD671WbN/Q2-results-Britannia-shortchanged-in-the-near-term.html,"A fall in its margins left Britannia investors fretting, but a bigger worry is the effect of the currency exchange drive on consumption in the near term",Q2 results: Britannia short-changed in the near term,"Tue, Nov 15 2016. 07 46 AM"
http://www.livemint.com/Companies/bwuWQJsRVIavJC5LWuAgFM/Aurobindo-Pharma-posts-Rs602-crore-net-profit-in-Q2.html,"Aurobindo Pharma’s revenue rose 12% to Rs3,775.5 crore",Aurobindo Pharma posts  Rs602 crore net profit in Q2,"Tue, Nov 15 2016. 01 49 AM"
http://www.livemint.com/Companies/wMmBudyKb0irixvPgKS8BN/Tata-Motors-Q2-net-profit-at-Rs848-crore.html,"Tata Motors reports net profit of Rs848 crore in September quarter, compared with a loss of Rs1,740 crore in the year-ago period",Hedging losses crimp Tata Motors Q2 profit,"Mon, Nov 14 2016. 08 18 PM"
http://www.livemint.com/Companies/tpqgKKiTtYQRvcZZUh7WFI/NDTV-posts-September-quarter-loss-at-Rs17-crore.html,NDTV reported a drop in revenue to Rs126 crore in the quarter from Rs129 crore a year ago,NDTV posts September quarter loss of Rs17 crore,"Mon, Nov 14 2016. 08 13 PM"
http://www.livemint.com/Money/U6Rr1LTDu3m3CwpQNqoAPO/Tractors-rev-up-as-auto-segment-wobbles-at-Mahindra-and-Mahi.html,A good monsoon and pent-up demand fuelled farm equipment sales that nearly doubled from a year ago.,Tractors rev up as auto segment wobbles at Mahindra and Mahindra,"Mon, Nov 14 2016. 05 19 AM"
http://www.livemint.com/Money/y3gvFPBepeBhUETL7pwGwO/Swachh-SBI-Not-yet.html,"Out of State Bank of India’s Rs19,131 crore loans that slipped during the six months ended September, 40% was from its declared watch list",Swachh SBI? Not yet,"Mon, Nov 14 2016. 05 19 AM"
http://www.livemint.com/Money/Ewkd5ho7wOb6hGc0wFcGUI/Tata-Steel-New-Kalinganagar-plant-depresses-India-profits.html,Commissioning of Tata Steel’s new Kalinganagar (Odisha) plant has meant output is higher but the start-up costs are affecting profits,Tata Steel: New Kalinganagar plant depresses India profits,"Mon, Nov 14 2016. 05 19 AM"
http://www.livemint.com/Companies/6vsaO9cru6407Czwk5BCpM/Patanjali-Dant-Kantis-popularity-boosts-production-at-JHS-S.html,"JHS Svendgaard, a contract manufacturer for toothpaste makers Colgate, Dabur and HUL, expectsd to see full capacity utilization by the end of this fiscal",Patanjali Dant Kanti’s popularity boosts production at JHS Svendgaard,"Tue, Nov 15 2016. 02 28 AM"
http://www.livemint.com/Companies/qlApzzpVLqT90aJHwwrOoI/Dell-Technologiess-road-map-for-India.html,"Other than the PC, server and data centre businesses, Dell India is partnering with a number of companies in areas like digitization and Digital India",Dell Technologies’s road map for India,"Tue, Nov 15 2016. 04 52 AM"
http://www.livemint.com/Companies/uBjMztpUXe0TSqvrlwd39L/Its-testing-time-for-Tata-group-independent-directors-SES.html,Proxy advisory firm Stakeholders Empowerment Services prods independent directors of Tata group to explain to stakeholders their divergent views ,It’s testing time for Tata group independent directors: SES,"Mon, Nov 14 2016. 02 21 PM"
http://www.livemint.com/Companies/MAXer4BMeEwb0hDEmN6AbO/Hard-Rock-Caf-firm-to-launch-fast-food-chain-Panda-Express.html,"JSM is also hoping to add two more outlets of Hard Rock Café, which contributes 40-45% to the company’s overall revenues",Hard Rock Cafe firm to launch fast food chain Panda Express in India by March ,"Mon, Nov 14 2016. 09 38 AM"
http://www.livemint.com/Industry/gqs3cSQgmOsZT0NeSU9GeJ/Oil-tumbles-as-Donald-Trump-leads-US-election-in-potential-B.html,"The US vote counting set world markets on edge as Donald Trump won the key battlegrounds , leading Clinton in a series of other states ",Oil tumbles as Donald Trump leads US election in potential Brexit deja-vu,"Wed, Nov 09 2016. 11 54 AM"
http://www.livemint.com/Industry/yTubbPjgCW38D6ZgbTETyI/Solar-tariff-slumps-to-alltime-low-at-Rs4-a-unit.html,"The government has fixed solar power tariff at Rs4 per unit as the benchmark rate for all tenders in the states where solar tariff has been discovered at up to Rs4.50 per unit in various auctions, says SECI managing director Ashvini Kumar",Solar tariff slumps to all-time low at Rs4 a unit,"Tue, Nov 08 2016. 05 49 PM"
http://www.livemint.com/Industry/6dL5kbnR8Dch5CNNjSrv9M/China-scales-back-solar-wind-ambitions-as-renewables-cool.html,"Now, China aims for 110 gigawatts of solar power by 2020, a 27% reduction from an earlier target","China scales back solar, wind ambitions as renewables cool","Tue, Nov 08 2016. 04 24 PM"
http://www.livemint.com/Industry/2nt93vv6XFKV6xfaBTJYiK/Modis-Ujjwala-scheme-set-to-cross-1-crore-mark-this-week.html,"Poll-bound UP is the largest beneficiary state with 34 lakh poor women getting the connection, followed by states like Rajasthan, Madhya Pradesh, Bihar and Odisha",Modi’s Ujjwala scheme set to cross 1 crore mark this week,"Tue, Nov 08 2016. 10 26 AM"
http://www.livemint.com/Industry/u37KsRUJe3SZzGrb2qBKOK/CairnONGC-deal-Delhi-HC-gives-Centre-one-last-chance.html,The Delhi HC granted the Centre a 2-month extension to take a decision on the extension of a product-sharing contract between ONGC and Cairn India for the Barmer block in Rajasthan,Cairn-ONGC deal: Delhi HC gives Centre one last chance,"Mon, Nov 07 2016. 02 27 PM"
http://www.livemint.com/Companies/coPcc4KKMyYKPYYwlo7ukJ/In-firms-PCs-and-smartphones-coexist-in-a-multidevice-worl.html,Dell CEO Michael Dell on the prospects for the combined Dell-EMC,"In firms, PCs and smartphones coexist in a multi-device world: Michael Dell","Tue, Nov 15 2016. 05 00 AM"
http://www.livemint.com/Companies/HopZtiyhtQkhttZeSIi2vL/Demonetization-a-bold-move-but-could-hurt-markets-for-next.html,CLSA MD Christopher Wood on Narendra Modi’s demonetization move against black money and impact on markets,"Demonetization a bold move, but could hurt markets for 6 months: Christopher Wood","Tue, Nov 15 2016. 02 36 AM"
http://www.livemint.com/Companies/6FQRcaBZiP9riem8jScm5H/TVS-CMD-Venu-Srinivasan-joins-Sir-Dorabji-Tata-Trust-as-trus.html,Venu Srinivsasan joined the Dorabji Tata Trust on 31 October,TVS CMD Venu Srinivasan joins Sir Dorabji Tata Trust as trustee,"Mon, Nov 14 2016. 03 48 PM"
http://www.livemint.com/Companies/qJVS8NsWdQWDlZyJpQem0M/60-of-British-firms-say-they-may-increase-their-investment.html,UK India Business Council  chair Patricia Hewitt on major takeaways from Theresa May’s India visit and investment ties between the two countries,60% of British firms say they may increase their investment in India: Patricia Hewitt,"Mon, Nov 14 2016. 01 30 AM"
http://www.livemint.com/Companies/QcXHcqTOlbEyP4bKohsxpM/Vijay-Mallyas-shares-worth-Rs1620-crore-attached.html,The Enforcement Directorate said that a special money laundering court had ordered the attachment of Vijay Mallya’s shares on its application,Vijay Mallya’s shares worth Rs1620 crore attached,"Fri, Nov 11 2016. 11 46 PM"
http://www.livemint.com/Leisure/YuwrGySpWqY8lwy1eIWdqN/Suketu-Talekar-Master-brewer.html,Why the co-founder of the hugely successful Doolally craft beers thinks the Indian craft-beer industry will be twice the size of the wine industry in five years,Suketu Talekar: Master brewer,"Fri, Nov 11 2016. 12 51 PM"
http://www.livemint.com/Companies/aNlSyx6u7kkwMjESbc2CqN/BBC-has-an-amazing-growth-area-in-India-Tim-Davie.html,BBC Worldwide chief executive Tim Davie on the potential of the Indian market and the firm’s joint venture with Sony Pictures Network to launch a new infotainment channel,BBC has an amazing growth area in India: Tim Davie,"Fri, Nov 11 2016. 12 40 AM"
http://www.livemint.com/Companies/qJVS8NsWdQWDlZyJpQem0M/60-of-British-firms-say-they-may-increase-their-investment.html,UK India Business Council  chair Patricia Hewitt on major takeaways from Theresa May’s India visit and investment ties between the two countries,60% of British firms say they may increase their investment in India: Patricia Hewitt,"Mon, Nov 14 2016. 01 30 AM"
http://www.livemint.com/Companies/QcXHcqTOlbEyP4bKohsxpM/Vijay-Mallyas-shares-worth-Rs1620-crore-attached.html,The Enforcement Directorate said that a special money laundering court had ordered the attachment of Vijay Mallya’s shares on its application,Vijay Mallya’s shares worth Rs1620 crore attached,"Fri, Nov 11 2016. 11 46 PM"
http://www.livemint.com/Leisure/YuwrGySpWqY8lwy1eIWdqN/Suketu-Talekar-Master-brewer.html,Why the co-founder of the hugely successful Doolally craft beers thinks the Indian craft-beer industry will be twice the size of the wine industry in five years,Suketu Talekar: Master brewer,"Fri, Nov 11 2016. 12 51 PM"
http://www.livemint.com/Companies/aNlSyx6u7kkwMjESbc2CqN/BBC-has-an-amazing-growth-area-in-India-Tim-Davie.html,BBC Worldwide chief executive Tim Davie on the potential of the Indian market and the firm’s joint venture with Sony Pictures Network to launch a new infotainment channel,BBC has an amazing growth area in India: Tim Davie,"Fri, Nov 11 2016. 12 40 AM"
http://www.livemint.com/Companies/kw8JHhSWz3rFYoh9HydzjO/RBL-Bank-in-talks-to-hire-Citi-executive.html,"If hired, Citi executive Vincent Valladares would replace Sandeep Thapliyal, who left RBL Bank and joined Avendus Finance ",RBL Bank in talks to hire Citi executive,"Fri, Nov 11 2016. 12 35 AM"
http://www.livemint.com/Companies/oQZzLk3MfdxNik2CRdYXGM/TCS-appoints-Ishaat-Hussain-as-chairman-in-place-of-Cyrus-Mi.html,"Tata Sons, which has a 73.26% in TCS, has nominated Ishaat Hussain, a long-time Tata group veteran, as the interim chairman of TCS with immediate effect","Tata Sons seeks Cyrus Mistry’s removal from TCS, IHCL boards","Thu, Nov 10 2016. 08 42 AM"
http://www.livemint.com/Companies/cZbMFc1JIgQMbzGMElpXhP/We-saw-this-as-a-great-opportunity-to-create-microentrepren.html,"More than 5,000 home chefs have signed up for Mohamed Ismail Jamal’s watscooking.com",We saw this as a great opportunity to create micro-entrepreneurs: Watscooking founder,"Wed, Nov 09 2016. 02 55 AM"
http://www.livemint.com/Money/2DPbJfLIo5AddW5EYaA7dP/Motherson-Sumi-growth-on-track-with-steady-margins-in-Septem.html,"With 85% of Motherson Sumi revenue accruing from overseas operations, the 15% growth in consolidated revenue is fairly impressive",Motherson Sumi growth on track with steady margins in September quarter,"Fri, Nov 11 2016. 12 42 AM"
http://www.livemint.com/Money/YI7of7kFSdDR83q8K66pCL/Pharma-shares-hit-by-antitrust-chill.html,"Apart from the fallout of the probe by the US Department of Justice, a bigger one, say analysts, is the rhetoric in the US presidential campaign on drug pricing",Pharma shares hit by anti-trust chill,"Tue, Nov 08 2016. 08 56 AM"
http://www.livemint.com/Opinion/IPLgVL2bWf1JSABCgqclHI/Big-Data-and-the-US-election.html,"Big Data experts get back to the drawing board to continue to create fear, uncertainty and doubt—all of which can only result in more business for them and their ilk",Big Data and the US election,"Tue, Nov 08 2016. 12 39 AM"
http://www.livemint.com/Opinion/EbsVxDsNltu1baRDTjFQvM/Cyrus-Mistry-is-unlikely-to-go-quickly-or-quietly.html,Tata Sons cannot afford to have Cyrus Mistry continue as chairman of some of its firms but is unlikely to push for his exit as shareholders may not toe its line,Cyrus Mistry is unlikely to go quickly or quietly,"Mon, Nov 07 2016. 02 39 AM"
http://www.livemint.com/Opinion/M5jzBgebVO7hEP456fV3eJ/Timeof-reckoning-for-shipping-as-IMO-sets-road-map-to-contr.html,IMO road map a significant step forward as it has the agreement of developing nations understandably concerned about the possible impact on the cost of maritime trade,Time of reckoning for shipping as IMO sets road map to control emissions,"Fri, Nov 04 2016. 01 46 AM"
http://www.livemint.com/Industry/o4WIJOP90gHDELZ7KCWZGM/Will-fertilizers-automobiles-show-water-transport-the-way.html,Fertilizer ministry’s decision to bring coastal shipping and inland water transport under freight subsidy plan shows government is willing to tweak schemes to prop up the twin sectors,"Will fertilizers, automobiles show water transport the way?","Fri, Oct 28 2016. 12 10 AM"
http://www.livemint.com/Money/mubueVNoEWLuEC79vw5QAP/Bitcoin-isnt-anonymous-enough-to-be-a-currency.html,The same transparency that guarantees the validity of bitcoin transactions also reveals the entire history of each bitcoin and all the activity of each account,Bitcoin isn’t anonymous enough to be a currency,"Tue, Nov 01 2016. 07 45 PM"
http://www.livemint.com/Opinion/eCNnxPCPeemiuYrHzAIPPL/The-fig-leaf-of-corporate-governance.html,"The Tata Sons corporate governance disaster reminds us that after all the  reforms, company boards have still to grow a backbone",The fig leaf of corporate governance,"Tue, Nov 01 2016. 01 00 AM"
http://www.livemint.com/Opinion/KJ9e9jv4kHSi6btxO5EULK/Shippers-turn-cautious-as-end-of-port-rate-regulator-TAMP-ne.html,Govt has decided to scrap Tariff Authority for Major Ports when it goes for an overhaul of the institutional structure of 11 ports by converting them to authorities from trustee set-up ,Shippers turn cautious as end of port rate regulator TAMP nears,"Fri, Oct 21 2016. 12 33 AM"
